Client ID,Client,Number of Customers,Montly Target,Calendardate,Amount Collected,Conversion,Campaign (Reel),Campaign (Story),Campaign (Post),Post_0_4_Reel_0_6,Post_0_5_Story_0_5,Reel_0_8_Story_0_2,Competition
ID-987322,Small  ,2316,105,16-08-14,6818920,48,0,0,0,0,3547500,0,Competition
ID-987322,Small  ,2316,105,16-09-14,0,0,0,0,0,0,645000,0,Competition
ID-987322,Small  ,2316,105,16-10-14,6818920,48,0,0,0,0,9352500,0,Competition
ID-987322,Small  ,2316,105,16-11-14,6818920,48,0,0,0,0,6127500,0,Competition
ID-987322,Small  ,2316,105,17-12-14,10228384,75,0,0,0,0,5482500,0,Competition
ID-987322,Small  ,2316,105,16-01-15,6818920,48,0,0,0,0,10642500,0,Competition
ID-987322,Small  ,2316,105,16-02-15,6818920,48,0,0,0,0,10965000,0,Competition
ID-987322,Small  ,2316,105,18-03-15,3409460,24,0,0,0,0,4837500,0,Competition
ID-987322,Small  ,2316,105,18-04-15,10228384,75,0,0,0,0,5482500,0,Competition
ID-987322,Small  ,2316,105,19-05-15,10228384,75,0,0,0,0,4837500,0,Competition
ID-987322,Small  ,2316,105,16-06-15,6818920,48,0,383383.7,0,0,6772500,0,Competition
ID-987322,Small  ,2316,105,17-07-15,13637844,99,0,0,0,0,7095000,0,Competition
ID-987322,Small  ,2316,105,16-08-15,10228384,75,422178.3,2451000,0,0,6772500,0,Competition
ID-987322,Small  ,2316,105,16-09-15,10228384,75,0,0,0,0,5160000,0,Competition
ID-987322,Small  ,2316,105,16-10-15,30685148,222,0,0,0,0,8062500,0,Competition
ID-987322,Small  ,2316,105,16-11-15,30685148,222,0,0,0,0,4515000,0,Competition
ID-987322,Small  ,2316,105,17-12-15,17047304,123,0,0,0,0,2257500,0,Competition
ID-987323,Private ,1000,45,16-01-14,23866224,171,0,0,0,0,0,0,Competition
ID-987323,Private ,1000,45,16-02-14,20456764,147,0,0,0,0,0,0,Competition
ID-987323,Private ,1000,45,18-03-14,20456764,147,0,0,0,0,0,0,Competition
ID-987323,Private ,1000,45,18-04-14,34094608,246,0,0,0,0,322500,0,Competition
ID-987323,Private ,1000,45,19-05-14,27275684,198,0,0,0,0,1.29E+06,0,Competition
ID-987323,Private ,1000,45,16-06-14,37504068,270,0,2061850,0,0,1612500,0,Competition
ID-987323,Private ,1000,45,17-07-14,44322988,321,0,2757912.5,0,0,4515000,0,Competition
ID-987323,Private ,1000,45,16-08-14,34094608,246,0,0,0,0,3225000,0,Competition
ID-987323,Private ,1000,45,16-09-14,44322988,321,0,0,0,0,3.87E+06,0,Competition
ID-987323,Private ,1000,45,16-10-14,17047304,123,0,2099475,0,0,5160000,0,Competition
ID-987323,Private ,1000,45,16-11-14,102283820,738,0,0,0,0,2.58E+06,0,Competition
ID-987323,Private ,1000,45,17-12-14,102283820,738,0,0,0,0,2.58E+06,0,Competition
ID-987323,Private ,1000,45,16-01-15,37504068,270,0,1693125,0,0,3547500,0,Competition
ID-987323,Private ,1000,45,16-02-15,34094608,246,0,0,0,0,2.58E+06,322500,Competition
ID-987323,Private ,1000,45,18-03-15,17047304,123,0,2333042.4,0,0,1612500,322500,Competition
ID-987323,Private ,1000,45,18-04-15,54551372,393,0,0,0,0,3.87E+06,0,Competition
ID-987323,Private ,1000,45,19-05-15,68189216,492,0,1363710.6,0,0,3225000,0,Competition
ID-987323,Private ,1000,45,16-06-15,17047304,123,0,2761675,0,0,3547500,0,Competition
ID-987323,Private ,1000,45,17-07-15,34094608,246,0,2054325,0,0,5160000,0,Competition
ID-987323,Private ,1000,45,16-08-15,30685148,222,0,3016665,0,0,3.87E+06,0,Competition
ID-987323,Private ,1000,45,16-09-15,23866224,171,0,0,0,0,2.58E+06,0,Competition
ID-987323,Private ,1000,45,16-10-15,51141912,369,0,1172696,0,0,967500,0,Competition
ID-987323,Private ,1000,45,16-11-15,0,0,0,0,0,0,2257500,0,Competition
ID-987323,Private ,1000,45,17-12-15,17047304,123,0,3094176.8,0,0,3225000,0,Competition
ID-987325,Large  ,800,45,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987325,Large  ,800,45,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987325,Large  ,800,45,18-03-14,3409460,24,0,0,0,0,1.29E+06,0,Competition
ID-987325,Large  ,800,45,18-04-14,0,0,0,1937687.5,0,0,2902500,0,Competition
ID-987325,Large  ,800,45,19-05-14,8523652,24,0,2448454.4,0,0,1935000,0,Competition
ID-987325,Large  ,800,45,16-06-14,3409460,24,0,152048,0,322500,1612500,0,Competition
ID-987325,Large  ,800,45,17-07-14,0,0,1961918,0,0,0,2.58E+06,322500,Competition
ID-987325,Large  ,800,45,16-08-14,3409460,24,0,4387935,0,0,1935000,0,Competition
ID-987325,Large  ,800,45,16-09-14,3409460,24,0,0,0,0,2.58E+06,322500,Competition
ID-987325,Large  ,800,45,16-10-14,0,0,0,4332680,0,645000,4837500,0,Competition
ID-987325,Large  ,800,45,16-11-14,3409460,24,0,0,0,645000,3225000,645000,Competition
ID-987325,Large  ,800,45,17-12-14,3409460,24,288478.4,3837535,0,967500,1935000,0,Competition
ID-987325,Large  ,800,45,16-01-15,8523652,24,0,408500,1417968,2.58E+06,2257500,322500,Competition
ID-987325,Large  ,800,45,16-02-15,3409460,24,0,0,0,3547500,1.29E+06,0,Competition
ID-987325,Large  ,800,45,18-03-15,11933112,48,129000,0,0,1612500,2902500,0,Competition
ID-987325,Large  ,800,45,18-04-15,0,0,0,40635,0,0,3225000,0,Competition
ID-987325,Large  ,800,45,19-05-15,3409460,24,0,1548000,0,0,2.58E+06,0,Competition
ID-987325,Large  ,800,45,16-06-15,3409460,24,0,838353.8,0,0,3.87E+06,0,Competition
ID-987325,Large  ,800,45,17-07-15,0,0,0,0,0,0,3.87E+06,0,Competition
ID-987325,Large  ,800,45,16-08-15,11933112,48,0,0,0,0,3225000,0,Competition
ID-987325,Large  ,800,45,16-09-15,3409460,24,0,0,0,0,1935000,0,Competition
ID-987325,Large  ,800,45,16-10-15,18752032,99,0,1752250,0,0,4837500,0,Competition
ID-987325,Large  ,800,45,16-11-15,11933112,48,0,0,0,0,4837500,0,Competition
ID-987325,Large  ,800,45,17-12-15,3409460,24,0,0,0,0,3547500,0,Competition
ID-987327,Large  ,1240,50,16-01-14,3409460,24,0,0,0,0,0,0,Competition
ID-987327,Large  ,1240,50,16-02-14,3409460,24,0,0,0,0,0,0,Competition
ID-987327,Large  ,1240,50,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987327,Large  ,1240,50,18-04-14,3409460,24,0,0,0,0,2257500,0,Competition
ID-987327,Large  ,1240,50,19-05-14,3409460,24,0,0,0,0,0,0,Competition
ID-987327,Large  ,1240,50,16-06-14,10228384,75,0,0,0,0,2257500,0,Competition
ID-987327,Large  ,1240,50,17-07-14,6818920,48,0,0,0,0,645000,0,Competition
ID-987327,Large  ,1240,50,16-08-14,3409460,24,0,0,0,0,645000,0,Competition
ID-987327,Large  ,1240,50,16-09-14,10228384,75,767601.6,495360,0,0,645000,0,Competition
ID-987327,Large  ,1240,50,16-10-14,17047304,123,0,0,0,0,1612500,0,Competition
ID-987327,Large  ,1240,50,16-11-14,10228384,75,0,0,0,0,645000,0,Competition
ID-987327,Large  ,1240,50,17-12-14,10228384,75,0,536124,0,0,645000,0,Competition
ID-987327,Large  ,1240,50,16-01-15,17047304,123,0,0,1063463.1,0,645000,0,Competition
ID-987327,Large  ,1240,50,16-02-15,17047304,123,0,0,0,0,322500,0,Competition
ID-987327,Large  ,1240,50,18-03-15,23866224,171,0,6037728.9,0,0,322500,0,Competition
ID-987327,Large  ,1240,50,18-04-15,27275684,198,0,0,0,0,322500,0,Competition
ID-987327,Large  ,1240,50,19-05-15,20456764,147,0,0,0,0,645000,0,Competition
ID-987327,Large  ,1240,50,16-06-15,23866224,171,0,0,0,0,1935000,0,Competition
ID-987327,Large  ,1240,50,17-07-15,30685148,222,399930.1,0,0,0,1935000,0,Competition
ID-987327,Large  ,1240,50,16-08-15,23866224,171,0,5130760,0,0,1612500,0,Competition
ID-987327,Large  ,1240,50,16-09-15,17047304,123,0,0,0,0,645000,0,Competition
ID-987327,Large  ,1240,50,16-10-15,17047304,123,0,0,0,0,322500,0,Competition
ID-987327,Large  ,1240,50,16-11-15,30685148,222,0,0,0,0,1935000,0,Competition
ID-987327,Large  ,1240,50,17-12-15,30685148,222,0,0,0,0,1935000,0,Competition
ID-987329,Small  ,80,10,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,17-07-14,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,16-08-14,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,16-10-14,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,16-11-14,0,0,0,0,0,0,967500,0,Competition
ID-987329,Small  ,80,10,17-12-14,0,0,0,41925,0,0,967500,0,Competition
ID-987329,Small  ,80,10,16-01-15,0,0,0,0,0,0,645000,0,Competition
ID-987329,Small  ,80,10,16-02-15,0,0,0,0,0,0,967500,0,Competition
ID-987329,Small  ,80,10,18-03-15,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,18-04-15,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,19-05-15,0,0,0,0,0,0,0,0,Competition
ID-987329,Small  ,80,10,16-06-15,0,0,0,33755,0,0,1.29E+06,0,Competition
ID-987329,Small  ,80,10,17-07-15,0,0,0,44935,0,0,645000,0,Competition
ID-987329,Small  ,80,10,16-08-15,3409460,24,0,0,0,0,645000,0,Competition
ID-987329,Small  ,80,10,16-09-15,0,0,0,0,0,0,645000,0,Competition
ID-987329,Small  ,80,10,16-10-15,3409460,24,0,0,0,0,645000,0,Competition
ID-987329,Small  ,80,10,16-11-15,0,0,0,0,0,0,1612500,0,Competition
ID-987329,Small  ,80,10,17-12-15,3409460,24,0,0,0,0,645000,0,Competition
ID-987332,Large  ,120,10,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987332,Large  ,120,10,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987332,Large  ,120,10,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987332,Large  ,120,10,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987332,Large  ,120,10,19-05-14,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,16-06-14,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,17-07-14,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,16-08-14,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987332,Large  ,120,10,16-10-14,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,16-11-14,0,0,0,0,0,0,0,0,Competition
ID-987332,Large  ,120,10,17-12-14,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,16-01-15,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,16-02-15,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,18-03-15,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,18-04-15,0,0,0,0,0,0,967500,0,Competition
ID-987332,Large  ,120,10,19-05-15,0,0,0,0,0,0,645000,0,Competition
ID-987332,Large  ,120,10,16-06-15,0,0,0,108360,0,0,645000,0,Competition
ID-987332,Large  ,120,10,17-07-15,3409460,24,0,110768,0,0,645000,0,Competition
ID-987332,Large  ,120,10,16-08-15,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,16-09-15,0,0,0,0,0,0,0,0,Competition
ID-987332,Large  ,120,10,16-10-15,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,16-11-15,0,0,0,0,0,0,322500,0,Competition
ID-987332,Large  ,120,10,17-12-15,3409460,24,0,0,0,0,0,0,Competition
ID-987333,Small  ,240,10,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987333,Small  ,240,10,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987333,Small  ,240,10,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987333,Small  ,240,10,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987333,Small  ,240,10,19-05-14,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,16-06-14,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,17-07-14,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,16-08-14,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987333,Small  ,240,10,16-10-14,6818920,48,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,16-11-14,0,0,0,0,0,0,0,0,Competition
ID-987333,Small  ,240,10,17-12-14,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,16-01-15,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,16-02-15,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,18-03-15,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,18-04-15,0,0,0,0,0,0,1612500,0,Competition
ID-987333,Small  ,240,10,19-05-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987333,Small  ,240,10,16-06-15,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,17-07-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987333,Small  ,240,10,16-08-15,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,16-09-15,0,0,0,0,0,0,0,0,Competition
ID-987333,Small  ,240,10,16-10-15,0,0,0,0,0,0,645000,0,Competition
ID-987333,Small  ,240,10,16-11-15,0,0,0,0,0,0,322500,0,Competition
ID-987333,Small  ,240,10,17-12-15,0,0,0,0,0,0,322500,0,Competition
ID-987334,Small  ,0,5,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,18-04-14,3409460,24,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,17-07-14,0,0,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,16-08-14,0,0,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,16-10-14,0,0,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,16-11-14,0,0,226726.1,0,0,0,1935000,0,Competition
ID-987334,Small  ,0,5,17-12-14,0,0,0,0,0,0,645000,0,Competition
ID-987334,Small  ,0,5,16-01-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987334,Small  ,0,5,16-02-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987334,Small  ,0,5,18-03-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987334,Small  ,0,5,18-04-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987334,Small  ,0,5,19-05-15,3409460,24,0,0,0,0,1612500,0,Competition
ID-987334,Small  ,0,5,16-06-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987334,Small  ,0,5,17-07-15,0,0,0,0,0,0,645000,0,Competition
ID-987334,Small  ,0,5,16-08-15,0,0,0,85707.6,0,0,1.29E+06,0,Competition
ID-987334,Small  ,0,5,16-09-15,0,0,0,0,0,0,0,0,Competition
ID-987334,Small  ,0,5,16-10-15,3409460,24,0,0,0,0,645000,0,Competition
ID-987334,Small  ,0,5,16-11-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987334,Small  ,0,5,17-12-15,0,0,0,0,0,0,967500,0,Competition
ID-987335,Private ,48,15,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,16-02-14,8523652,24,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,17-07-14,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,16-08-14,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,16-10-14,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,16-11-14,8523652,24,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,17-12-14,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,16-01-15,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,16-02-15,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,18-03-15,0,0,0,0,0,0,0,0,Competition
ID-987335,Private ,48,15,18-04-15,0,0,0,636400,0,0,0,0,Competition
ID-987335,Private ,48,15,19-05-15,8523652,24,0,0,0,0,645000,0,Competition
ID-987335,Private ,48,15,16-06-15,0,0,354285.6,0,0,0,322500,0,Competition
ID-987335,Private ,48,15,17-07-15,0,0,0,0,0,0,322500,0,Competition
ID-987335,Private ,48,15,16-08-15,0,0,0,0,0,0,645000,0,Competition
ID-987335,Private ,48,15,16-09-15,0,0,0,0,0,0,322500,0,Competition
ID-987335,Private ,48,15,16-10-15,0,0,0,0,0,0,322500,0,Competition
ID-987335,Private ,48,15,16-11-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987335,Private ,48,15,17-12-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987336,Small  ,600,15,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987336,Small  ,600,15,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987336,Small  ,600,15,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987336,Small  ,600,15,18-04-14,0,0,0,0,0,0,645000,0,Competition
ID-987336,Small  ,600,15,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987336,Small  ,600,15,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987336,Small  ,600,15,17-07-14,0,0,0,0,0,0,967500,0,Competition
ID-987336,Small  ,600,15,16-08-14,0,0,0,0,0,0,967500,0,Competition
ID-987336,Small  ,600,15,16-09-14,0,0,0,0,0,0,645000,0,Competition
ID-987336,Small  ,600,15,16-10-14,0,0,0,0,0,0,645000,0,Competition
ID-987336,Small  ,600,15,16-11-14,0,0,0,0,0,0,645000,0,Competition
ID-987336,Small  ,600,15,17-12-14,0,0,0,0,0,0,645000,0,Competition
ID-987336,Small  ,600,15,16-01-15,0,0,0,0,0,0,967500,0,Competition
ID-987336,Small  ,600,15,16-02-15,0,0,0,0,0,0,322500,0,Competition
ID-987336,Small  ,600,15,18-03-15,0,0,0,0,0,0,645000,0,Competition
ID-987336,Small  ,600,15,18-04-15,0,0,0,0,0,0,645000,0,Competition
ID-987336,Small  ,600,15,19-05-15,13637844,99,0,129000,0,0,1.29E+06,0,Competition
ID-987336,Small  ,600,15,16-06-15,10228384,75,0,0,0,0,645000,0,Competition
ID-987336,Small  ,600,15,17-07-15,10228384,75,0,79550,0,0,645000,0,Competition
ID-987336,Small  ,600,15,16-08-15,13637844,99,0,0,0,0,645000,0,Competition
ID-987336,Small  ,600,15,16-09-15,6818920,48,0,151927.6,0,0,645000,0,Competition
ID-987336,Small  ,600,15,16-10-15,13637844,99,0,0,0,0,0,0,Competition
ID-987336,Small  ,600,15,16-11-15,13637844,99,0,0,0,0,0,0,Competition
ID-987336,Small  ,600,15,17-12-15,13637844,99,0,121819,0,0,1612500,0,Competition
ID-987338,Small  ,80,10,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,17-07-14,0,0,0,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,16-08-14,0,0,0,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,16-10-14,0,0,0,0,0,0,322500,0,Competition
ID-987338,Small  ,80,10,16-11-14,0,0,0,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,17-12-14,0,0,801950,0,0,0,0,0,Competition
ID-987338,Small  ,80,10,16-01-15,0,0,0,2436242.4,0,0,645000,0,Competition
ID-987338,Small  ,80,10,16-02-15,0,0,0,0,0,0,645000,0,Competition
ID-987338,Small  ,80,10,18-03-15,0,0,0,0,0,0,322500,0,Competition
ID-987338,Small  ,80,10,18-04-15,0,0,0,0,0,0,645000,0,Competition
ID-987338,Small  ,80,10,19-05-15,0,0,0,0,0,0,2257500,0,Competition
ID-987338,Small  ,80,10,16-06-15,0,0,2.15E+06,0,0,0,2.58E+06,0,Competition
ID-987338,Small  ,80,10,17-07-15,0,0,0,0,0,0,1612500,0,Competition
ID-987338,Small  ,80,10,16-08-15,3409460,24,0,0,0,0,1935000,0,Competition
ID-987338,Small  ,80,10,16-09-15,3409460,24,0,95137.5,0,0,1.29E+06,0,Competition
ID-987338,Small  ,80,10,16-10-15,0,0,0,0,0,0,3225000,0,Competition
ID-987338,Small  ,80,10,16-11-15,3409460,24,0,0,0,0,1.29E+06,0,Competition
ID-987338,Small  ,80,10,17-12-15,6818920,48,0,0,0,322500,1.29E+06,322500,Competition
ID-987340,Medium ,2600,135,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987340,Medium ,2600,135,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987340,Medium ,2600,135,18-03-14,0,0,0,0,0,0,967500,0,Competition
ID-987340,Medium ,2600,135,18-04-14,10228384,75,0,0,0,0,1.29E+06,0,Competition
ID-987340,Medium ,2600,135,19-05-14,6818920,48,0,0,0,0,0,0,Competition
ID-987340,Medium ,2600,135,16-06-14,27275684,198,0,1170546,0,0,3225000,0,Competition
ID-987340,Medium ,2600,135,17-07-14,23866224,171,0,1063011.6,0,0,1612500,0,Competition
ID-987340,Medium ,2600,135,16-08-14,30685148,222,0,630638,0,0,1612500,0,Competition
ID-987340,Medium ,2600,135,16-09-14,27275684,198,3301402.4,0,0,0,1612500,0,Competition
ID-987340,Medium ,2600,135,16-10-14,57960832,417,0,1118946,0,0,2.58E+06,0,Competition
ID-987340,Medium ,2600,135,16-11-14,40913528,294,0,517978,0,0,1935000,0,Competition
ID-987340,Medium ,2600,135,17-12-14,68189216,492,0,2814522,0,0,2257500,0,Competition
ID-987340,Medium ,2600,135,16-01-15,47732452,345,0,688000,3544877,0,2257500,0,Competition
ID-987340,Medium ,2600,135,16-02-15,68189216,492,0,0,0,0,2902500,0,Competition
ID-987340,Medium ,2600,135,18-03-15,78417596,567,4.30E+06,0,0,0,2902500,0,Competition
ID-987340,Medium ,2600,135,18-04-15,68189216,492,0,1150146.8,0,0,2.58E+06,0,Competition
ID-987340,Medium ,2600,135,19-05-15,78417596,567,0,0,0,0,2.58E+06,0,Competition
ID-987340,Medium ,2600,135,16-06-15,27275684,198,0,1084374,0,0,2902500,0,Competition
ID-987340,Medium ,2600,135,17-07-15,61370292,444,0,1128578,0,0,2257500,0,Competition
ID-987340,Medium ,2600,135,16-08-15,3409460,24,0,1183996.4,0,0,1612500,0,Competition
ID-987340,Medium ,2600,135,16-09-15,57960832,417,0,5960015,0,0,1.29E+06,0,Competition
ID-987340,Medium ,2600,135,16-10-15,75008136,540,0,1125318.6,0,0,967500,0,Competition
ID-987340,Medium ,2600,135,16-11-15,57960832,417,3008280,809776,0,0,1935000,0,Competition
ID-987340,Medium ,2600,135,17-12-15,88645980,639,0,4585872.6,0,0,2257500,0,Competition
ID-987342,Small  ,560,40,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,17-07-14,0,0,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,16-08-14,0,0,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,16-10-14,0,0,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,16-11-14,0,0,0,0,0,0,645000,0,Competition
ID-987342,Small  ,560,40,17-12-14,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987342,Small  ,560,40,16-01-15,0,0,0,0,0,0,645000,0,Competition
ID-987342,Small  ,560,40,16-02-15,6818920,48,0,0,0,0,322500,0,Competition
ID-987342,Small  ,560,40,18-03-15,0,0,0,0,0,0,1612500,0,Competition
ID-987342,Small  ,560,40,18-04-15,3409460,24,0,0,0,0,2257500,0,Competition
ID-987342,Small  ,560,40,19-05-15,0,0,0,0,0,0,1.29E+06,0,Competition
ID-987342,Small  ,560,40,16-06-15,13637844,99,0,0,0,0,1935000,0,Competition
ID-987342,Small  ,560,40,17-07-15,20456764,147,0,115807.6,0,0,1.29E+06,0,Competition
ID-987342,Small  ,560,40,16-08-15,13637844,99,0,101763.8,0,0,967500,0,Competition
ID-987342,Small  ,560,40,16-09-15,0,0,0,0,0,0,967500,0,Competition
ID-987342,Small  ,560,40,16-10-15,17047304,123,0,0,0,0,967500,0,Competition
ID-987342,Small  ,560,40,16-11-15,17047304,123,0,0,0,0,0,0,Competition
ID-987342,Small  ,560,40,17-12-15,23866224,171,0,281220,0,0,645000,0,Competition
ID-987343,Small  ,120,5,16-01-14,0,0,0,0,0,0,0,0,Competition
ID-987343,Small  ,120,5,16-02-14,0,0,0,0,0,0,0,0,Competition
ID-987343,Small  ,120,5,18-03-14,0,0,0,0,0,0,0,0,Competition
ID-987343,Small  ,120,5,18-04-14,0,0,0,0,0,0,0,0,Competition
ID-987343,Small  ,120,5,19-05-14,0,0,0,0,0,0,0,0,Competition
ID-987343,Small  ,120,5,16-06-14,0,0,0,0,0,0,0,0,Competition
ID-987343,Small  ,120,5,17-07-14,0,0,0,0,0,0,0,0,Competition
ID-987343,Small  ,120,5,16-08-14,0,0,0,0,0,0,0,0,Competition
ID-987343,Small  ,120,5,16-09-14,0,0,0,0,0,0,0,0,Competition
ID-987343,Small  ,120,5,16-10-14,0,0,0,0,0,0,0,0,Competition
